Cwa,Credits,Study Hours,Difficulty,Scores
42,4,3.75,3,48
42,4,7.5,4,30
42,2,3.75,2,32
42,1,7.5,5,33
42,1,0,5,30
42,4,3.75,2,43
42,3,0,1,30
42,1,3.75,3,35
42,3,3.75,3,43
42,1,7.5,4,39
42,1,26.25,5,46
42,3,0,3,37
42,1,3.75,2,44
42,1,7.5,5,36
42,1,3.75,3,46
42,2,7.5,2,62
42,2,30,5,49
40,2,0,2,43
40,1,3.75,2,40
40,1,26.25,4,36
40,1,15,5,44
40,3,0,4,30
40,1,11.25,4,39
40,2,3.75,3,30
40,3,3.75,2,50
40,3,0,1,45
35,3,0,1,41
35,2,26.25,4,35
35,1,18.75,4,46
35,1,11.25,4,48
35,3,0,2,30
35,1,0,1,30
35,1,0,2,40
35,1,0,5,30
35,3,0,3,30
35,2,0,2,44
35,3,0,2,30
35,2,0,4,30
37,3,0,2,49
37,3,0,3,39
37,3,30,5,37
37,1,0,1,37
37,4,15,5,32
37,2,26.25,4,30
37,3,26.25,4,30
37,3,0,3,46
37,2,0,2,30
36,4,15,4,30
36,4,0,3,46
36,3,0,2,38
36,4,0,2,30
36,4,0,3,42
36,4,0,3,30
37,1,0,1,45
37,1,11.25,5,38
37,1,18.75,5,30
37,3,26.25,4,40
37,2,0,3,31
37,3,0,1,40
37,1,0,3,43
37,1,0,1,44
37,2,22.5,4,40
37,1,0,5,30
37,3,0,1,30
37,2,0,2,31
37,2,0,3,30
37,2,22.5,4,38
37,2,0,3,30
37,2,0,1,30
37,2,0,2,33
37,3,0,1,30
37,2,0,2,53
37,1,7.5,5,47
37,2,0,1,38
37,2,3.75,5,47
37,1,0,3,53
35,4,15,4,33
35,3,30,5,30
35,4,11.25,4,41
35,4,0,2,30
35,3,11.25,5,45
35,3,0,5,31
35,2,0,2,43
35,3,0,1,36
35,1,22.5,4,30
35,4,26.25,4,33
35,3,26.25,4,30
35,2,0,2,48
35,1,0,3,30
35,4,0,2,30
35,1,18.75,4,30
35,1,22.5,5,30
35,2,11.25,5,44
39,3,0,4,30
39,1,0,2,46
39,1,0,2,57
39,2,0,3,30
39,2,0,1,32
39,4,0,3,32
39,3,0,2,59
38,2,0,3,30
38,2,0,2,34
38,2,0,3,40
38,3,26.25,5,47
38,1,0,3,30
38,4,0,1,30
38,4,0,2,46
37,3,15,4,36
37,2,0,4,30
37,2,3.75,5,34
37,2,0,1,50
37,4,11.25,4,37
37,4,0,2,36
38,4,0,2,46
38,4,0,2,39
38,3,0,2,30
38,3,0,1,30
38,2,26.25,4,51
38,4,0,5,30
38,1,0,5,30
38,3,11.25,5,46
36,1,0,1,39
36,3,0,2,33
36,1,26.25,5,30
36,3,0,3,31
36,1,0,1,34
36,3,0,2,32
36,3,0,2,42
36,1,0,1,30
36,3,0,2,45
35,1,0,1,48
35,3,0,2,31
35,3,0,4,34
35,1,0,2,40
35,1,0,1,54
35,3,7.5,4,36
35,3,0,2,30
35,1,18.75,5,30
35,3,0,2,33
38,3,11.25,4,30
38,1,0,3,43
38,3,0,1,42
38,4,26.25,4,47
38,1,0,3,36
38,2,0,5,30
38,1,0,2,30
38,2,0,3,36
35,4,0,3,45
35,4,15,5,43
35,4,0,2,30
35,3,0,2,30
35,4,0,4,30
35,4,0,3,30
35,4,18.75,4,44
35,2,0,3,30
35,2,0,1,30
35,2,0,4,30
35,2,0,2,45
35,1,0,2,41
35,2,0,3,30
35,3,0,1,31
35,2,0,3,30
37,1,22.5,5,31
37,2,0,1,49
37,3,3.75,5,35
37,1,0,2,32
37,1,7.5,5,30
37,1,0,2,42
37,3,15,5,34
37,1,0,2,50
37,2,0,1,30
37,1,0,3,45
37,1,0,2,30
37,2,15,4,39
35,2,0,3,31
35,3,26.25,5,48
35,2,15,5,40
35,3,0,1,31
35,1,18.75,4,33
35,1,0,3,34
35,2,7.5,5,37
35,2,0,1,34
35,3,0,3,30
35,3,0,3,30
35,1,0,5,30
35,2,7.5,4,36
35,1,0,5,30
35,2,0,1,30
35,4,15,5,38
35,3,3.75,5,30
35,4,0,1,39
35,2,0,2,37
38,4,30,5,50
38,3,7.5,4,37
38,4,0,2,37
38,2,26.25,4,30
38,3,0,3,40
38,4,0,1,30
38,3,0,3,41
38,1,0,5,30
35,3,0,1,34
35,3,3.75,4,30
35,2,0,2,51
35,3,0,4,30
35,1,22.5,5,41
35,2,22.5,5,30
35,2,0,2,38
35,3,0,2,30
35,2,0,2,44
35,1,3.75,5,30
36,3,18.75,4,33
36,1,22.5,5,37
36,1,0,1,45
36,2,3.75,5,31
36,3,26.25,5,35
36,1,18.75,5,34
36,3,0,2,43
36,4,0,3,34
37,1,0,1,30
37,4,26.25,4,34
37,2,0,3,46
37,1,0,3,30
37,3,26.25,4,35
37,3,11.25,5,47
37,4,0,1,30
37,3,22.5,4,41
39,1,0,1,34
39,3,0,3,30
39,1,18.75,5,47
39,2,0,4,30
39,3,11.25,5,54
39,3,18.75,5,45
39,3,0,2,32
39,3,0,5,33
39,4,0,3,33
39,1,0,1,54
39,1,0,2,32
39,3,0,4,35
39,4,0,2,41
39,2,0,2,65
39,2,0,3,32
37,2,0,5,30
37,2,7.5,5,48
37,2,0,2,39
37,2,0,5,31
37,1,26.25,5,50
37,1,3.75,5,30
37,1,26.25,5,43
37,1,0,1,37
37,2,0,3,42
37,1,0,5,30
37,2,0,2,40
37,3,0,3,30
36,1,0,3,30
36,1,30,5,47
36,2,0,1,30
36,3,0,3,32
36,1,0,3,47
36,1,0,4,30
36,3,0,2,30
36,1,11.25,4,32
36,1,11.25,4,42
36,3,0,1,44
36,1,0,1,33
36,2,0,2,40
36,1,0,2,30
36,1,0,4,30
36,1,11.25,4,36
36,2,0,3,42
36,1,7.5,4,30
36,1,0,3,30
36,3,0,1,32
36,3,0,4,48
36,3,0,4,30
36,1,0,2,30
36,3,0,2,40
37,1,0,2,33
37,1,0,2,47
37,1,30,4,49
37,1,0,1,30
37,1,0,2,42
37,3,15,5,38
37,1,0,1,30
37,1,15,4,46
37,2,0,4,30
37,1,0,2,44
37,4,0,3,33
35,4,0,1,31
35,4,0,1,40
35,2,0,2,30
35,2,0,2,39
35,3,0,1,33
35,3,3.75,4,38
35,4,3.75,4,30
35,2,0,2,42
37,1,11.25,4,35
37,1,0,2,49
37,2,0,1,44
37,2,11.25,5,35
37,1,0,3,38
37,1,0,2,30
37,1,0,2,31
37,2,0,1,31
37,1,30,5,42
37,2,18.75,5,35
37,1,0,3,39
37,2,0,3,37
36,3,0,1,30
36,3,0,4,30
36,4,0,5,30
36,3,0,1,35
36,2,0,2,38
36,4,30,5,36
36,4,0,3,50
35,2,0,1,30
35,1,0,4,30
35,1,0,3,37
35,1,0,3,43
35,1,0,1,33
35,1,0,4,30
35,2,0,1,30
35,2,0,1,30
35,2,11.25,5,45
35,1,0,2,49
35,2,0,1,34
35,1,0,3,30
35,1,0,3,46
35,3,0,4,36
35,3,0,3,31
35,3,18.75,5,40
35,4,7.5,4,39
35,4,0,5,30
35,2,0,2,30
38,1,0,2,52
38,1,0,3,30
38,2,11.25,5,42
38,3,22.5,5,39
38,2,0,1,43
38,2,11.25,4,35
38,3,0,2,50
38,3,7.5,5,35
38,2,0,1,34
38,4,0,3,30
38,1,0,1,30
39,4,0,5,30
39,3,0,2,32
39,3,0,5,31
39,4,15,4,39
39,4,22.5,5,57
39,1,0,3,47
38,4,0,2,39
38,2,7.5,5,51
38,2,0,3,38
38,3,0,2,34
38,4,0,5,30
38,4,0,3,34
38,3,7.5,4,47
36,1,0,4,41
36,2,0,2,30
36,1,0,2,38
36,1,0,3,30
36,4,0,1,31
36,3,0,3,51
36,2,0,2,53
36,2,0,1,30
36,4,0,3,30
36,3,0,2,30
36,1,0,3,42
38,3,0,2,54
38,3,0,4,30
38,1,3.75,5,31
38,2,3.75,4,30
38,3,0,2,45
38,1,0,5,30
38,2,0,3,36
38,2,11.25,4,47
38,2,0,1,33
38,1,0,3,36
38,2,0,2,30
39,1,0,2,61
39,2,0,3,36
39,1,0,4,36
39,1,0,2,43
39,2,0,2,53
39,3,0,3,30
39,2,0,2,32
39,2,0,1,35
39,1,0,5,31
39,1,0,2,32
39,1,15,4,58
